customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0277-ORXQS,Male,0,Yes,Yes,66,No,DSL,Two year,No,Bank transfer (automatic),50.55,3364.55,No
5130-IEKQT,Male,1,No,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,105.95,2655.25,Yes
0407-BDJKB,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes
2266-FUBDZ,Male,0,Yes,Yes,15,Yes,No,Two year,No,Mailed check,19.35,278.85,No
9600-UDOPK,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,Yes
3269-ATYWD,Male,1,No,No,39,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,Yes
5186-PEIZU,Female,0,No,No,35,Yes,No,Month-to-month,No,Bank transfer (automatic),19.25,617.65,No
0380-ZCSBI,Male,0,No,No,10,Yes,No,Month-to-month,No,Credit card (automatic),20,198.7,No
7145-FEJWU,Female,0,No,Yes,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.3,1275.65,No
6463-MVYRY,Female,1,No,No,57,Yes,DSL,Two year,No,Bank transfer (automatic),69.85,4003,No
9624-EGDEQ,Female,0,No,No,37,Yes,No,Two year,No,Mailed check,19.8,813.3,No
1051-EQPZR,Female,0,Yes,Yes,44,Yes,No,Month-to-month,No,Mailed check,19.6,780.25,No
5780-INQIK,Female,0,No,No,8,Yes,DSL,Month-to-month,No,Electronic check,49.4,408.25,No
8384-FZBJK,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.6,5611.7,No
3096-YXENJ,Female,0,Yes,No,65,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),107.65,7082.85,No
1265-BCFEO,Female,0,Yes,No,71,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.45,5662.25,No
5837-LXSDN,Female,0,Yes,Yes,21,Yes,DSL,One year,Yes,Credit card (automatic),58.85,1215.45,No
1550-EENBN,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,No,Electronic check,104.35,3205.6,No
8766-PAFNE,Male,0,Yes,No,71,Yes,DSL,Two year,Yes,Credit card (automatic),79.1,5564.85,No
3130-ICDUP,Female,0,No,Yes,2,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),80.55,188.1,No
0820-FNRNX,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Mailed check,66.7,1077.05,No
0014-BMAQU,Male,0,Yes,No,63,Yes,Fiber optic,Two year,Yes,Credit card (automatic),84.65,5377.8,No
6877-TJMBR,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.8,84.8,Yes
0907-HQNTS,Female,1,Yes,No,70,Yes,Fiber optic,Two year,Yes,Credit card (automatic),113,7987.6,No
4391-LNRXK,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No
2195-ZRVAX,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.3,4045.65,Yes
2011-TRQYE,Male,0,No,No,18,No,DSL,Month-to-month,Yes,Credit card (automatic),33.5,600,Yes
6131-FOYAS,Male,0,No,No,35,Yes,DSL,Month-to-month,Yes,Electronic check,59.6,2094.9,No
5609-IMCGG,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,No
9481-WHGWY,Female,0,Yes,Yes,70,Yes,DSL,Two year,No,Credit card (automatic),75.35,5437.75,No
2725-KXXWT,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.75,90.75,Yes
7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,Two year,No,Mailed check,18.8,255.55,No
5140-FOMCQ,Female,0,Yes,No,59,Yes,Fiber optic,One year,Yes,Credit card (automatic),109.15,6557.75,No
4531-AUZNK,Female,0,Yes,Yes,51,Yes,Fiber optic,One year,Yes,Mailed check,95.15,5000.05,No
2150-OEGBV,Male,0,No,No,27,Yes,No,One year,No,Bank transfer (automatic),20.1,562.6,No
8429-XIBUM,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Yes
2608-BHKFN,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes
9674-EHPPG,Male,0,Yes,No,46,No,DSL,Two year,No,Credit card (automatic),40.4,1842.7,No
8128-YVJRG,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.65,604.7,Yes
8628-MFKAX,Female,1,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),116.75,8277.05,No
7629-WIXZF,Female,0,No,No,7,Yes,DSL,One year,Yes,Electronic check,59.1,369.25,No
5472-CVMDX,Female,0,No,No,68,No,DSL,Two year,No,Mailed check,38.9,2719.2,No
1697-LYYYX,Female,0,Yes,Yes,61,Yes,No,One year,No,Credit card (automatic),19.1,1143.8,No
4749-VFKVB,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,50.1,50.1,Yes
7598-UAASY,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Electronic check,76.4,151.8,Yes
5996-DAOQL,Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,20.45,20.45,No
4295-YURET,Female,1,Yes,Yes,56,Yes,DSL,Two year,Yes,Credit card (automatic),72.6,4084.35,No
3426-NIYYL,Male,0,No,No,15,Yes,DSL,Month-to-month,No,Electronic check,51.55,765.5,Yes
4636-TVXVG,Male,0,Yes,Yes,62,Yes,No,One year,No,Bank transfer (automatic),19.95,1244.8,No
1169-SAOCL,Male,0,No,No,49,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),106.65,5168.1,No
0415-MOSGF,Female,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,44.4,44.4,Yes
2323-ARSVR,Male,0,Yes,No,67,Yes,Fiber optic,Two year,Yes,Electronic check,111.05,7321.05,No
9086-YJYXS,Male,0,Yes,Yes,34,Yes,DSL,One year,No,Bank transfer (automatic),77.2,2753.8,No
1179-INLAT,Male,0,No,No,3,Yes,No,One year,Yes,Mailed check,19.45,69.25,No
6351-SCJKT,Male,0,No,No,3,No,DSL,Month-to-month,No,Mailed check,41.35,107.25,No
5468-BPMMO,Male,0,Yes,No,46,Yes,No,Month-to-month,No,Electronic check,19.6,851.2,No
9534-NSXEM,Male,0,No,No,26,Yes,No,One year,Yes,Credit card (automatic),20.65,595.5,No
2408-WITXK,Female,1,No,No,10,No,DSL,Month-to-month,Yes,Electronic check,34.7,329.8,Yes
2250-IVBWA,Male,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,No,Electronic check,81.05,5135.35,No
5577-OTWWW,Female,0,No,No,15,Yes,No,Month-to-month,No,Bank transfer (automatic),19.75,297.3,Yes
2691-NZETQ,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.35,758.6,Yes
4404-HIBDJ,Female,0,No,No,25,Yes,DSL,One year,No,Mailed check,74.3,1863.8,Yes
4016-BJKTZ,Female,0,No,No,25,Yes,Fiber optic,Two year,No,Electronic check,108.9,2809.05,No
6584-VQMYT,Male,0,No,Yes,27,Yes,DSL,One year,No,Mailed check,56.2,1567.55,No
9838-BFCQT,Male,0,Yes,Yes,72,Yes,No,Two year,No,Mailed check,26.1,1851.45,No
0581-MDMPW,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,No
9163-GHAYE,Female,0,No,No,15,Yes,DSL,Month-to-month,No,Electronic check,48.85,736.8,No
1985-MBRYP,Female,0,No,No,43,Yes,No,Two year,Yes,Bank transfer (automatic),19.65,779.25,No
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),103.9,6767.1,No
3763-GCZHZ,Male,0,Yes,No,66,Yes,Fiber optic,One year,Yes,Electronic check,104.05,6890,Yes
0536-ACXIP,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Electronic check,109.55,8165.1,No
0936-NQLJU,Female,0,Yes,No,41,Yes,No,Two year,No,Credit card (automatic),20.65,875.55,No
4831-EOBFE,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),94.65,2649.15,Yes
1575-KRZZE,Female,0,No,No,4,Yes,DSL,Month-to-month,No,Electronic check,55.2,220.65,No
3251-YMVWZ,Male,0,No,No,53,Yes,No,One year,No,Bank transfer (automatic),24.05,1301.9,No
4102-OQUPX,Male,1,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.4,74.4,Yes
8857-CUPFQ,Male,0,Yes,No,63,Yes,No,Two year,No,Mailed check,19.25,1237.65,No
5993-JSUWV,Female,0,No,No,66,Yes,DSL,Two year,Yes,Bank transfer (automatic),61.15,4017.45,No
5387-ASZNZ,Female,1,No,No,66,Yes,DSL,One year,Yes,Credit card (automatic),63.85,4174.35,No
9371-BITHB,Female,0,Yes,Yes,52,Yes,No,Two year,No,Mailed check,19.85,1070.5,No
9093-FPDLG,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.2,999.9,No
0541-FITGH,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Yes,Mailed check,62.15,113.1,No
6963-EZQEE,Male,1,Yes,No,70,Yes,DSL,Two year,Yes,Credit card (automatic),88.55,6306.5,No
5027-QPKTE,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.35,451.1,Yes
4146-SVFUD,Male,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,44.6,44.6,No
3617-XLSGQ,Female,0,Yes,Yes,66,Yes,Fiber optic,Two year,No,Bank transfer (automatic),109.25,7082.5,No
7517-LDMPS,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.6,1017.35,No
7508-MYBOG,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.1,1235.55,Yes
0148-DCDOS,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,Yes
8347-GDTMP,Female,0,Yes,No,64,Yes,No,Two year,No,Credit card (automatic),19.45,1225.65,No
9992-RRAMN,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.1,1873.7,Yes
0428-IKYCP,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),87,1850.65,No
4550-VBOFE,Male,1,Yes,No,70,Yes,Fiber optic,Month-to-month,Yes,Electronic check,102.95,7101.5,Yes
2187-PKZAY,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,No
6652-YFFJO,Female,0,No,No,11,Yes,DSL,Month-to-month,Yes,Electronic check,64.9,716.1,No
5248-RPYWW,Female,1,Yes,Yes,72,Yes,DSL,Two year,Yes,Bank transfer (automatic),90.15,6716.45,No
7923-IYJWY,Male,1,No,No,67,Yes,Fiber optic,Two year,Yes,Credit card (automatic),116.1,7839.85,No
3170-GWYKC,Female,0,No,No,60,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,No
5696-QURRL,Male,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,45.05,45.05,Yes
9830-ECLEN,Male,0,Yes,Yes,58,No,DSL,One year,No,Mailed check,50,2919.85,No
2668-TZSPS,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,20.45,20.45,No
7854-EDSSA,Male,0,No,No,22,Yes,DSL,Month-to-month,No,Electronic check,59,1254.7,Yes
9522-ZSINC,Male,0,No,No,13,Yes,No,One year,Yes,Electronic check,19.95,253.8,No
0679-IDSTG,Female,1,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.25,69.25,Yes
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Electronic check,95.1,6843.15,No
1658-TJVOA,Female,1,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.1,450.9,No
2115-BFTIW,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,70.95,1767.35,Yes
4692-NNQRU,Female,0,Yes,No,21,Yes,Fiber optic,One year,No,Electronic check,79.2,1742.45,No
7742-MYPGI,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Mailed check,48.8,297.35,No
6203-HBZPA,Male,0,No,No,52,No,DSL,Two year,No,Credit card (automatic),63.9,3334.95,No
0301-FIDRB,Female,0,Yes,Yes,72,No,DSL,Two year,Yes,Bank transfer (automatic),63.8,4684.3,No
2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,Two year,Yes,Bank transfer (automatic),19.95,1303.25,No
2761-XECQW,Male,1,Yes,No,8,No,DSL,Month-to-month,Yes,Mailed check,43.35,371.4,No
0564-JJHGS,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.5,829.1,Yes
1428-GTBJJ,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.55,824.75,Yes
8059-UDZFY,Female,1,No,Yes,33,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,No
9435-JMLSX,Male,0,Yes,No,71,Yes,DSL,Two year,Yes,Bank transfer (automatic),86.1,6045.9,No
5294-IMHHT,Male,0,Yes,No,53,Yes,Fiber optic,One year,No,Bank transfer (automatic),97.75,5043.2,No
6313-GIDIT,Male,1,No,No,53,No,DSL,Month-to-month,Yes,Electronic check,54.45,2854.55,Yes
4526-EXKKN,Male,0,No,No,40,Yes,No,Two year,Yes,Mailed check,24.6,973.95,No
3404-JNXAX,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.75,4116.9,No
3489-VSFRD,Female,0,No,No,56,Yes,DSL,One year,Yes,Credit card (automatic),60.25,3282.75,No
3345-JHUEO,Male,0,No,No,4,Yes,No,Month-to-month,Yes,Electronic check,20.2,55.7,No
5815-HGGHV,Male,0,Yes,No,20,Yes,DSL,One year,Yes,Mailed check,64.15,1274.45,No
5260-UMPWX,Female,0,Yes,Yes,26,Yes,No,Month-to-month,Yes,Credit card (automatic),20.25,493.95,No
4626-GYCZP,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.85,635.6,Yes
2674-MIAHT,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.3,324.2,No
2576-HXMPA,Female,0,No,No,1,Yes,No,Month-to-month,No,Credit card (automatic),19.55,19.55,No
5590-BYNII,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.75,2095,Yes
6898-MDLZW,Male,0,No,No,12,Yes,DSL,Month-to-month,Yes,Mailed check,53.75,648.65,No
7663-CUXZB,Male,0,Yes,No,59,Yes,Fiber optic,Two year,No,Electronic check,113.75,6561.25,No
0258-NOKBL,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,No,Electronic check,90.4,268.45,No
2815-CPTUL,Male,1,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,70.25,331.9,Yes
1481-ZUWZA,Male,0,No,No,28,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,Yes
2960-NKRSO,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.95,2107.15,No
5598-IKHQQ,Female,0,No,No,72,Yes,No,Two year,No,Credit card (automatic),25.45,1866.45,No
6765-MBQNU,Female,0,Yes,No,26,Yes,No,One year,No,Mailed check,26,684.05,No
1303-SRDOK,Female,0,Yes,Yes,55,Yes,Fiber optic,Two year,Yes,Credit card (automatic),69.05,3842.6,No
2239-CFOUJ,Male,0,Yes,Yes,1,Yes,No,One year,No,Mailed check,20.4,20.4,No
4770-UEZOX,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.75,144.8,No
4568-TTZRT,Male,0,No,No,9,Yes,No,Month-to-month,No,Mailed check,20.4,181.8,No
2640-PMGFL,Male,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.5,2180.55,Yes
6022-UGGSO,Female,1,No,No,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.4,2276.95,Yes
3865-QBWSJ,Male,1,No,Yes,38,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.45,3162.65,No
3352-RICWQ,Female,0,Yes,Yes,9,Yes,No,Two year,No,Mailed check,19.75,210.65,No
5857-TYBCJ,Male,1,Yes,No,44,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.2,4040.2,No
4484-CGXFK,Female,0,No,No,3,Yes,DSL,Month-to-month,Yes,Electronic check,55.3,196.15,Yes
6214-EDAKZ,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,No,Electronic check,55.15,1206.05,Yes
8740-XLHDR,Male,0,No,No,5,No,DSL,Month-to-month,Yes,Mailed check,43.25,219,Yes
3923-CSIHK,Female,1,Yes,No,50,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.05,3444.85,Yes
4702-HDRKD,Male,0,No,No,67,No,DSL,One year,Yes,Bank transfer (automatic),49.35,3321.35,No
5897-ZYEKH,Female,1,Yes,No,67,Yes,Fiber optic,One year,Yes,Electronic check,105.6,7112.15,No
7317-GGVPB,Male,0,Yes,No,71,Yes,Fiber optic,Two year,Yes,Credit card (automatic),108.6,7690.9,Yes
3677-IYRBF,Female,1,No,No,2,No,DSL,Month-to-month,Yes,Electronic check,30.4,78.65,Yes
5117-ZSMHQ,Female,0,Yes,Yes,71,Yes,DSL,Two year,No,Bank transfer (automatic),89.9,6342.7,No
5151-HQRDG,Male,0,Yes,No,37,Yes,DSL,Month-to-month,Yes,Mailed check,55.05,2030.75,No
2858-MOFSQ,Female,0,No,Yes,17,Yes,DSL,One year,Yes,Mailed check,55.85,937.5,Yes
7503-EPSZW,Female,0,Yes,Yes,64,Yes,No,Two year,Yes,Mailed check,24.05,1559.15,No
7089-XXAYG,Male,0,Yes,No,25,No,DSL,One year,Yes,Credit card (automatic),38.1,970.4,No
8118-LSUEL,Male,1,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.4,2483.5,Yes
5652-MSDEY,Female,0,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Mailed check,75.75,777.3,No
9500-IWPXQ,Female,0,Yes,Yes,61,Yes,DSL,One year,Yes,Electronic check,79.4,4820.55,No
5569-IDSEY,Male,0,Yes,No,71,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),105.7,7472.15,No
1777-JYQPJ,Male,0,No,No,2,No,DSL,Month-to-month,No,Mailed check,24.3,38.45,No
5052-PNLOS,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes
3853-LYGAM,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.65,1640,No
5751-USDBL,Male,0,Yes,Yes,46,Yes,DSL,Two year,No,Mailed check,81,3846.35,No
5680-LQOGP,Female,0,No,No,68,Yes,DSL,Two year,Yes,Credit card (automatic),82.45,5646.6,No
6032-IGALN,Female,0,No,No,1,No,DSL,Month-to-month,Yes,Mailed check,25.1,25.1,Yes
0315-LVCRK,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,No,Electronic check,84.8,888.75,No
2410-CIYFZ,Male,0,No,Yes,2,Yes,No,Month-to-month,No,Mailed check,20.4,42.9,No
4248-HCETZ,Male,1,Yes,No,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.65,2365.15,Yes
6860-YRJZP,Male,1,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.05,678.45,No
2817-LVCPP,Female,0,No,No,50,Yes,No,Two year,No,Credit card (automatic),19.4,1023.95,No
5038-ETMLM,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No
8809-XKHMD,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),100.55,7325.1,No
4822-NGOCH,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.45,1058.6,Yes
9844-FELAJ,Female,1,Yes,Yes,70,Yes,Fiber optic,One year,Yes,Electronic check,107.9,7475.85,No
3148-AOIQT,Female,0,Yes,No,69,Yes,No,Two year,Yes,Credit card (automatic),24.95,1718.35,No
8679-JOEVF,Female,1,No,No,16,Yes,DSL,Month-to-month,No,Electronic check,59.4,1023.9,Yes
3889-VWBID,Male,0,Yes,Yes,68,Yes,DSL,Two year,No,Bank transfer (automatic),82.85,5776.45,No
2739-CCZMB,Male,0,No,Yes,5,Yes,No,Month-to-month,No,Credit card (automatic),20.35,122,No
8336-TAVKX,Female,1,Yes,No,72,Yes,DSL,Two year,No,Bank transfer (automatic),78.45,5682.25,No
2468-SJFLM,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.3,74.3,No
3181-VTHOE,Male,0,Yes,No,70,No,DSL,One year,Yes,Bank transfer (automatic),51.05,3635.15,No
7168-HDQHG,Female,0,Yes,Yes,36,Yes,No,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No
3884-HCSWG,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70,1144.5,Yes
5077-DXTCG,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,45.3,45.3,Yes
5649-ANRML,Male,1,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),95.1,180.25,Yes
7968-QUXNS,Male,0,No,No,6,Yes,No,Month-to-month,No,Mailed check,18.95,110.15,No
3629-WEAAM,Female,0,No,No,8,Yes,DSL,Month-to-month,No,Mailed check,64.1,504.05,No
4962-CHQPW,Male,0,No,Yes,29,Yes,No,One year,No,Mailed check,19.85,535.05,No
2253-KPMNB,Female,0,Yes,Yes,69,No,DSL,Two year,No,Bank transfer (automatic),46.25,3121.4,No
6429-SHBCB,Male,0,No,No,19,Yes,DSL,Month-to-month,No,Mailed check,69.6,1394.55,No
5148-ORICT,Female,0,Yes,No,64,Yes,DSL,Two year,Yes,Mailed check,74.35,4759.55,No
4578-PHJYZ,Male,0,Yes,Yes,52,Yes,DSL,One year,Yes,Electronic check,68.75,3482.85,No
8908-SLFCJ,Female,0,No,No,21,Yes,No,Two year,Yes,Credit card (automatic),20.85,435.25,No
8393-DLHGA,Male,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.9,2448.75,Yes
9766-HGEDE,Female,0,Yes,No,17,Yes,No,One year,No,Mailed check,19.35,307,No
6968-MHOMU,Male,0,Yes,No,58,No,DSL,One year,Yes,Credit card (automatic),45,2689.35,No
5044-XDPYX,Female,0,Yes,No,51,Yes,No,Two year,No,Mailed check,25.5,1281.25,No
7890-VYYWG,Male,1,Yes,No,3,No,DSL,Month-to-month,Yes,Mailed check,36.45,93.7,Yes
5197-LQXXH,Female,0,Yes,No,71,Yes,DSL,Two year,Yes,Credit card (automatic),83.3,5894.5,No
9907-SWKKF,Female,1,No,No,1,No,DSL,Month-to-month,No,Mailed check,25.05,25.05,Yes
7636-OWBPG,Male,1,No,No,12,No,DSL,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No
1407-DIGZV,Female,0,Yes,Yes,3,Yes,No,Two year,No,Mailed check,19.1,52,No
6397-JNZZG,Female,1,Yes,No,43,No,DSL,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes
4393-OBCRR,Female,0,No,No,3,Yes,No,One year,No,Mailed check,20.25,71.2,No
8564-LDKFL,Male,0,Yes,No,40,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),106,4178.65,No
3696-DFHHB,Female,0,No,No,68,Yes,No,Two year,No,Bank transfer (automatic),25.5,1821.8,No
5879-HMFFH,Female,0,Yes,No,72,Yes,DSL,Two year,No,Bank transfer (automatic),88.05,6520.8,No
3810-DVDQQ,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No
3694-GLTJM,Female,0,No,No,5,Yes,No,Month-to-month,Yes,Credit card (automatic),19.65,92.05,No
8550-XSXUQ,Male,0,Yes,No,48,Yes,DSL,One year,Yes,Credit card (automatic),70.55,3420.5,No
8149-RSOUN,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.85,93.85,Yes
4359-INNWN,Female,0,No,No,17,Yes,No,One year,No,Credit card (automatic),20.05,337.9,No
0585-EGDDA,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80,3168.75,No
3481-JHUZH,Male,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.25,3439,No
3896-ZVNET,Female,0,Yes,Yes,24,Yes,No,Two year,No,Mailed check,24.7,571.75,No
6817-WTYHE,Male,0,No,No,2,Yes,DSL,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No
3082-VQXNH,Male,0,Yes,No,3,No,DSL,Month-to-month,No,Credit card (automatic),29.8,94.4,No
4013-UBXWQ,Female,0,No,No,7,Yes,DSL,Month-to-month,Yes,Electronic check,74.65,521.1,Yes
7669-LCRSD,Male,0,Yes,Yes,12,Yes,DSL,Month-to-month,Yes,Mailed check,56.3,628.65,No
3567-PQTSO,Male,0,Yes,Yes,53,Yes,Fiber optic,One year,Yes,Electronic check,105.25,5576.3,No
8043-PNYSD,Male,0,Yes,Yes,63,Yes,No,Two year,No,Mailed check,19.55,1245.6,No
9938-EKRGF,Female,0,No,No,15,Yes,DSL,Month-to-month,No,Mailed check,84.45,1287.85,No
3890-RTCMS,Male,0,No,No,16,Yes,DSL,Month-to-month,Yes,Mailed check,49.45,799,No
8849-GYOKR,Female,0,Yes,No,54,Yes,Fiber optic,One year,No,Bank transfer (automatic),106.55,5763.3,Yes
3717-FDJFU,Male,0,No,Yes,5,Yes,No,Two year,No,Mailed check,20.45,106.9,No
6924-TDGMT,Male,0,Yes,No,11,Yes,No,One year,Yes,Mailed check,20.55,184.95,No
3629-ZNKXA,Male,1,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.8,1752.45,No
4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Fiber optic,One year,Yes,Credit card (automatic),110.6,7210.85,No
5482-VXSXJ,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.2,2157.3,No
4183-WCSEP,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes
2378-YIZKA,Female,0,Yes,Yes,68,Yes,DSL,Two year,Yes,Credit card (automatic),85,5607.75,No
0689-DSXGL,Female,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,One year,No,Mailed check,20.05,951.55,No
1245-HARPS,Female,0,Yes,No,14,Yes,No,Two year,No,Mailed check,20.4,292.4,No
4210-QFJMF,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.15,317.25,Yes
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,One year,No,Mailed check,20,218.55,No
6322-PJJDJ,Male,0,Yes,No,49,Yes,Fiber optic,Two year,Yes,Electronic check,94.8,4690.65,No
0330-BGYZE,Male,0,Yes,No,60,Yes,Fiber optic,One year,No,Bank transfer (automatic),102.5,6157.6,No
